174,Comoros,Medium variant projection,Men,431626,8,452776,8,473931,8,495041,8,516071,8,537010,8,557967,8,579004,8,600149,8,621453,8,642885,8,664356,8,685776,8,707017,8,727907,8,748343,8,768213,8,787432,8,805956,8,823767,8,840858,8,857228,8
174,Comoros,Medium variant projection,Women,428474,8,449349,8,470263,8,491172,8,512039,8,532858,8,553734,8,574728,8,595868,8,617201,8,638701,8,660286,8,681872,8,703334,8,724503,8,745277,8,765549,8,785232,8,804277,8,822659,8,840360,8,857371,8
174,Comoros,Medium variant projection,Both sexes,860100,9,902125,9,944194,9,986213,9,1028110,9,1069868,9,1111701,9,1153732,9,1196017,9,1238654,9,1281586,9,1324642,9,1367648,9,1410351,9,1452410,9,1493620,9,1533762,9,1572664,9,1610233,9,1646426,9,1681218,9,1714599,9
174,Comoros,High variant projection,Men,433531,8,456736,8,480420,8,504575,8,529199,8,554237,8,579578,8,605162,8,631085,8,657515,8,684476,8,711983,8,740030,8,768548,8,797426,8,826581,8,855870,8,885173,8,914419,8,943549,8,972486,8,1001121,8
174,Comoros,High variant projection,Women,430316,8,453179,8,476543,8,500400,8,524748,8,549534,8,574654,8,600050,8,625817,8,652116,8,678970,8,706399,8,734398,8,762896,8,791781,8,820966,8,850316,8,879708,8,909068,8,938328,8,967406,8,996191,8
174,Comoros,High variant projection,Both sexes,863847,9,909915,9,956963,9,1004975,9,1053947,9,1103771,9,1154232,9,1205212,9,1256902,9,1309631,9,1363446,9,1418382,9,1474428,9,1531444,9,1589207,9,1647547,9,1706186,9,1764881,9,1823487,9,1881877,9,1939892,9,1997312,9
174,Comoros,Low variant projection,Men,429722,8,448817,8,467441,8,485506,8,502939,8,519782,8,536355,8,552849,8,569238,8,585465,8,601474,8,617109,8,632233,8,646690,8,660286,8,672917,8,684508,8,695010,8,704408,8,712720,8,719994,8,726312,8
174,Comoros,Low variant projection,Women,426633,8,445519,8,463984,8,481942,8,499327,8,516178,8,532809,8,549404,8,565938,8,582356,8,598603,8,614537,8,630029,8,644930,8,659051,8,672292,8,684580,8,695864,8,706125,8,715371,8,723639,8,730997,8
174,Comoros,Low variant projection,Both sexes,856355,9,894336,9,931425,9,967448,9,1002266,9,1035960,9,1069164,9,1102253,9,1135176,9,1167821,9,1200077,9,1231646,9,1262262,9,1291620,9,1319337,9,1345209,9,1369088,9,1390874,9,1410533,9,1428091,9,1443633,9,1457309,9
174,Comoros,Constant fertility scenario,Men,435462,8,461183,8,488546,8,517609,8,548361,8,580849,8,615127,8,651288,8,689488,8,729923,8,772785,8,818335,8,866813,8,918440,8,973447,8,1032042,8,1094394,8,1160682,8,1231105,8,1305862,8,1385136,8,1469085,8
174,Comoros,Constant fertility scenario,Women,432182,8,457479,8,484403,8,513012,8,543292,8,575289,8,609056,8,644682,8,682319,8,722161,8,764391,8,809259,8,856995,8,907800,8,961882,8,1019429,8,1080597,8,1145547,8,1214460,8,1287515,8,1364874,8,1446681,8
174,Comoros,Constant fertility scenario,Both sexes,867644,9,918662,9,972949,9,1030621,9,1091653,9,1156138,9,1224183,9,1295970,9,1371807,9,1452084,9,1537176,9,1627594,9,1723808,9,1826240,9,1935329,9,2051471,9,2174991,9,2306229,9,2445565,9,2593377,9,2750010,9,2915766,9
178,Congo,Medium variant projection,Men,1908436,,1991340,,2079750,,2171446,,2262699,,2353135,,2443849,,2535327,,2627428,,2720232,,2813593,,2907083,,3000334,,3092968,,3184508,,3274649,,3363127,,3449726,,3534287,,3616709,,3696942,,3774986,
178,Congo,Medium variant projection,Women,1938755,,2019880,,2106541,,2196518,,2286008,,2374631,,2463480,,2553045,,2643210,,2734089,,2825576,,2917315,,3008999,,3100306,,3190817,,3280275,,3368471,,3455226,,3540397,,3623885,,3705638,,3785654,
178,Congo,Medium variant projection,Both sexes,3847191,,4011220,,4186291,,4367964,,4548707,,4727766,,4907329,,5088372,,5270638,,5454321,,5639169,,5824398,,6009333,,6193274,,6375325,,6554924,,6731598,,6904952,,7074684,,7240594,,7402580,,7560640
178,Congo,High variant projection,Men,1916750,,2008477,,2107578,,2212073,,2318492,,2426309,,2535766,,2646878,,2759892,,2875522,,2993847,,3114806,,3238313,,3364128,,3491860,,3621238,,3751859,,3883377,,4015597,,4148370,,4281505,,4414756
178,Congo,High variant projection,Women,1946992,,2036874,,2134161,,2236873,,2341454,,2447377,,2554888,,2664010,,2775009,,2888626,,3004973,,3124052,,3245829,,3370102,,3496519,,3624845,,3754720,,3885833,,4018002,,4151086,,4284900,,4419205
178,Congo,High variant projection,Both sexes,3863742,,4045351,,4241739,,4448946,,4659946,,4873686,,5090654,,5310888,,5534901,,5764148,,5998820,,6238858,,6484142,,6734230,,6988379,,7246083,,7506579,,7769210,,8033599,,8299456,,8566405,,8833961
178,Congo,Low variant projection,Men,1900124,,1974205,,2051929,,2130826,,2206904,,2279955,,2351937,,2423839,,2495214,,2565612,,2634760,,2702026,,2766885,,2828922,,2887672,,2942865,,2994387,,3042164,,3086123,,3126253,,3162655,,3195555
178,Congo,Low variant projection,Women,1930519,,2002888,,2078926,,2156170,,2230557,,2301875,,2372071,,2442137,,2511654,,2580208,,2647577,,2713205,,2776640,,2837539,,2895511,,2950345,,3001987,,3050409,,3095551,,3137399,,3176047,,3211709
178,Congo,Low variant projection,Both sexes,3830643,,3977093,,4130855,,4286996,,4437461,,4581830,,4724008,,4865976,,5006868,,5145820,,5282337,,5415231,,5543525,,5666461,,5783183,,5893210,,5996374,,6092573,,6181674,,6263652,,6338702,,6407264
178,Congo,Constant fertility scenario,Men,1915578,,2009427,,2115531,,2231984,,2354986,,2484638,,2622272,,2768753,,2924472,,3090061,,3266187,,3453511,,3652761,,3864790,,4090521,,4330865,,4586727,,4859081,,5148991,,5457576,,5785979,,6135361
178,Congo,Constant fertility scenario,Women,1945831,,2037815,,2142044,,2256617,,2377665,,2505283,,2640793,,2785057,,2938484,,3101734,,3275497,,3460482,,3657453,,3867274,,4090875,,4329168,,4583054,,4853493,,5141528,,5448249,,5774763,,6122188
178,Congo,Constant fertility scenario,Both sexes,3861409,,4047242,,4257575,,4488601,,4732651,,4989921,,5263065,,5553810,,5862956,,6191795,,6541684,,6913993,,7310214,,7732064,,8181396,,8660033,,9169781,,9712574,,10290519,,10905825,,11560742,,12257549
184,Cook Islands,Medium variant projection,Both sexes,13032,,12510,,12065,,11724,,11536,,11484,,11468,,11420,,11366,,11349,,11370,,11420,,11497,,11586,,11657,,11706,,11747,,11789,,11831,,11871,,11917,,11988
184,Cook Islands,High variant projection,Both sexes,13083,,12609,,12215,,11932,,11812,,11838,,11905,,11944,,11978,,12054,,12165,,12311,,12487,,12680,,12862,,13030,,13199,,13379,,13566,,13761,,13972,,14214
184,Cook Islands,Low variant projection,Both sexes,12981,,12410,,11912,,11513,,11257,,11129,,11030,,10896,,10754,,10648,,10578,,10537,,10523,,10519,,10494,,10444,,10381,,10314,,10241,,10162,,10082,,10022
184,Cook Islands,Constant fertility scenario,Both sexes,13096,,12636,,12256,,11990,,11882,,11922,,12001,,12053,,12104,,12197,,12333,,12510,,12729,,12974,,13221,,13464,,13716,,13982,,14260,,14548,,14850,,15182
188,Costa Rica,Medium variant projection,Men,2303618,,2368782,,2433201,,2496322,,2557028,,2615409,,2671991,,2727002,,2780116,,2830857,,2879061,,2924580,,2967277,,3007025,,3043721,,3077309,,3107773,,3135124,,3159396,,3180655,,3199002,,3214572
188,Costa Rica,Medium variant projection,Women,2230817,,2296358,,2361175,,2424843,,2486432,,2546034,,2604172,,2661091,,2716496,,2769949,,2821293,,2870406,,2917148,,2961356,,3002869,,3041577,,3077383,,3110217,,3140040,,3166838,,3190621,,3211416
188,Costa Rica,Medium variant projection,Both sexes,4534435,,4665140,,4794376,,4921165,,5043460,,5161443,,5276163,,5388093,,5496612,,5600806,,5700354,,5794986,,5884425,,5968381,,6046590,,6118886,,6185156,,6245341,,6299436,,6347493,,6389623,,6425988
188,Costa Rica,High variant projection,Men,2315104,,2392289,,2471032,,2550791,,2630341,,2709393,,2787343,,2863743,,2938628,,3012232,,3084578,,3155862,,3226216,,3295645,,3364132,,3431648,,3498043,,3563197,,3627079,,3689669,,3750895,,3810619
188,Costa Rica,High variant projection,Women,2241785,,2318805,,2397301,,2476858,,2556443,,2635786,,2714334,,2791684,,2867891,,2943190,,3017609,,3091352,,3164540,,3237134,,3309058,,3380225,,3450414,,3519430,,3587173,,3653550,,3718408,,3781515
188,Costa Rica,High variant projection,Both sexes,4556889,,4711094,,4868333,,5027649,,5186784,,5345179,,5501677,,5655427,,5806519,,5955422,,6102187,,6247214,,6390756,,6532779,,6673190,,6811873,,6948457,,7082627,,7214252,,7343219,,7469303,,7592134
188,Costa Rica,Low variant projection,Men,2292008,,2345048,,2395064,,2441463,,2483171,,2520709,,2555855,,2589629,,2621441,,2650232,,2675747,,2697635,,2715591,,2729420,,2738982,,2744231,,2745268,,2742229,,2735231,,2724440,,2710118,,2692639
188,Costa Rica,Low variant projection,Women,2219731,,2273694,,2324757,,2372453,,2415898,,2455594,,2493259,,2529892,,2564946,,2597423,,2627081,,2653598,,2676676,,2696086,,2711633,,2723213,,2730844,,2734572,,2734436,,2730514,,2722967,,2712048
188,Costa Rica,Low variant projection,Both sexes,4511739,,4618742,,4719821,,4813916,,4899069,,4976303,,5049114,,5119521,,5186387,,5247655,,5302828,,5351233,,5392267,,5425506,,5450615,,5467444,,5476112,,5476801,,5469667,,5454954,,5433085,,5404687
188,Costa Rica,Constant fertility scenario,Men,2311689,,2386054,,2462401,,2539896,,2616851,,2692985,,2767908,,2841276,,2913017,,2983211,,3051846,,3119103,,3185096,,3249825,,3313284,,3375448,,3436186,,3495395,,3553050,,3609135,,3663588,,3716289
188,Costa Rica,Constant fertility scenario,Women,2238525,,2312853,,2389061,,2466455,,2543562,,2620118,,2695774,,2770227,,2843428,,2915467,,2986338,,3056230,,3125247,,3193345,,3260458,,3326504,,3391279,,3454603,,3516381,,3576526,,3634893,,3691269
188,Costa Rica,Constant fertility scenario,Both sexes,4550214,,4698907,,4851462,,5006351,,5160413,,5313103,,5463682,,5611503,,5756445,,5898678,,6038184,,6175333,,6310343,,6443170,,6573742,,6701952,,6827465,,6949998,,7069431,,7185661,,7298481,,7407558
384,Cote d'Ivoire,Medium variant projection,Men,9949378,,10316279,,10696526,,11087687,,11481377,,11874176,,12264565,,12651003,,13032759,,13410334,,13783275,,14151568,,14515031,,14873258,,15225842,,15572076,,15910871,,16241114,,16561807,,16871873,,17170003,,17454618
384,Cote d'Ivoire,Medium variant projection,Women,9674858,,10058363,,10453267,,10856401,,11258727,,11657042,,12050870,,12439381,,12821948,,13199117,,13570691,,13936765,,14297343,,14652444,,15002176,,15346205,,15683874,,16014459,,16337265,,16651481,,16956067,,17249729
384,Cote d'Ivoire,Medium variant projection,Both sexes,19624236,,20374642,,21149793,,21944088,,22740104,,23531218,,24315435,,25090384,,25854707,,26609451,,27353966,,28088333,,28812374,,29525702,,30228018,,30918281,,31594745,,32255573,,32899072,,33523354,,34126070,,34704347
384,Cote d'Ivoire,High variant projection,Men,9989190,,10398905,,10831654,,11286033,,11754729,,12233270,,12715031,,13195524,,13675654,,14158766,,14645420,,15137732,,15637091,,16143846,,16658213,,17179534,,17705675,,18234515,,18764568,,19294160,,19820780,,20340925
384,Cote d'Ivoire,High variant projection,Women,9714535,,10140748,,10588075,,11054337,,11531512,,12015342,,12500284,,12982579,,13463222,,13945597,,14430484,,14920057,,15415841,,15918516,,16428693,,16946026,,17468739,,17995057,,18523795,,19053570,,19582176,,20106435
384,Cote d'Ivoire,High variant projection,Both sexes,19703725,,20539653,,21419729,,22340370,,23286241,,24248612,,25215315,,26178103,,27138876,,28104363,,29075904,,30057789,,31052932,,32062362,,33086906,,34125560,,35174414,,36229572,,37288363,,38347730,,39402956,,40447360
384,Cote d'Ivoire,Low variant projection,Men,9909564,,10233650,,10561410,,10889359,,11208005,,11515058,,11814097,,12106665,,12390771,,12664536,,12926973,,13176773,,13412826,,13634414,,13840949,,14031917,,14207190,,14366600,,14509749,,14636249,,14745904,,14838756
384,Cote d'Ivoire,Low variant projection,Women,9635181,,9975978,,10318475,,10658486,,10985924,,11298722,,11601457,,11896369,,12181575,,12455253,,12716699,,12964754,,13198546,,13417869,,13622766,,13813159,,13989425,,14151835,,14300291,,14434642,,14554924,,14661426
384,Cote d'Ivoire,Low variant projection,Both sexes,19544745,,20209628,,20879885,,21547845,,22193929,,22813780,,23415554,,24003034,,24572346,,25119789,,25643672,,26141527,,26611372,,27052283,,27463715,,27845076,,28196615,,28518435,,28810040,,29070891,,29300828,,29500182
384,Cote d'Ivoire,Constant fertility scenario,Men,10030655,,10494078,,11005156,,11564195,,12164046,,12802942,,13479149,,14192324,,14945057,,15741755,,16586370,,17485135,,18443862,,19467870,,20562967,,21734231,,22986008,,24322776,,25749486,,27271083,,28892126,,30616697
384,Cote d'Ivoire,Constant fertility scenario,Women,9755861,,10235643,,10761132,,11331818,,11939789,,12583459,,13262117,,13976096,,14728079,,15522545,,16363609,,17257504,,18210084,,19226842,,20313781,,21476105,,22718265,,24044845,,25460913,,26971523,,28581333,,30294505
384,Cote d'Ivoire,Constant fertility scenario,Both sexes,19786516,,20729721,,21766288,,22896013,,24103835,,25386401,,26741266,,28168420,,29673136,,31264300,,32949979,,34742639,,36653946,,38694712,,40876748,,43210336,,45704273,,48367621,,51210399,,54242606,,57473459,,60911202
191,Croatia,Medium variant projection,Men,2190386,,2182115,,2170087,,2154940,,2139368,,2123951,,2107940,,2090973,,2073181,,2054491,,2034897,,2014298,,1992696,,1970322,,1947495,,1924420,,1901570,,1879242,,1857366,,1835741,,1814233,,1792814
191,Croatia,Medium variant projection,Women,2359887,,2350040,,2335523,,2317248,,2298461,,2279906,,2260847,,2240962,,2220409,,2199070,,2176932,,2153909,,2129980,,2105307,,2080132,,2054572,,2028826,,2003027,,1977170,,1951195,,1925051,,1898709
191,Croatia,Medium variant projection,Both sexes,4550273,,4532155,,4505610,,4472188,,4437829,,4403857,,4368787,,4331935,,4293590,,4253561,,4211829,,4168207,,4122676,,4075629,,4027627,,3978992,,3930396,,3882269,,3834536,,3786936,,3739284,,3691523
191,Croatia,High variant projection,Men,2200058,,2201445,,2200316,,2197221,,2194669,,2192856,,2190162,,2185724,,2179860,,2172906,,2165095,,2156937,,2148878,,2141466,,2135387,,2130900,,2128262,,2127495,,2128271,,2130038,,2132118,,2133732
191,Croatia,High variant projection,Women,2369029,,2368309,,2364094,,2357211,,2350731,,2345034,,2338565,,2330527,,2321256,,2311024,,2300044,,2288807,,2277711,,2267217,,2257910,,2249958,,2243357,,2237980,,2233582,,2229768,,2225976,,2221470
191,Croatia,High variant projection,Both sexes,4569087,,4569754,,4564410,,4554432,,4545400,,4537890,,4528727,,4516251,,4501116,,4483930,,4465139,,4445744,,4426589,,4408683,,4393297,,4380858,,4371619,,4365475,,4361853,,4359806,,4358094,,4355202
191,Croatia,Low variant projection,Men,2180705,,2162742,,2139741,,2112412,,2083610,,2054318,,2024650,,1994791,,1964789,,1934286,,1903179,,1871099,,1837814,,1803291,,1767520,,1730589,,1692891,,1654743,,1616225,,1577385,,1538411,,1499668
191,Croatia,Low variant projection,Women,2350740,,2331732,,2306844,,2277053,,2245761,,2214090,,2182122,,2150047,,2117944,,2085424,,2052383,,2018482,,1983478,,1947283,,1909832,,1871132,,1831306,,1790505,,1748866,,1706564,,1663850,,1621066
191,Croatia,Low variant projection,Both sexes,4531445,,4494474,,4446585,,4389465,,4329371,,4268408,,4206772,,4144838,,4082733,,4019710,,3955562,,3889581,,3821292,,3750574,,3677352,,3601721,,3524197,,3445248,,3365091,,3283949,,3202261,,3120734
191,Croatia,Constant fertility scenario,Men,2190801,,2182138,,2168573,,2150861,,2131941,,2112413,,2091584,,2069160,,2045341,,2020126,,1993545,,1965589,,1936296,,1905794,,1874240,,1841779,,1808666,,1775104,,1741165,,1706887,,1672343,,1637663
191,Croatia,Constant fertility scenario,Women,2360281,,2350063,,2334095,,2313395,,2291444,,2269003,,2245392,,2220352,,2194103,,2166597,,2137856,,2107878,,2076676,,2044315,,2010887,,1976448,,1940994,,1904567,,1867298,,1829352,,1790875,,1751986
191,Croatia,Constant fertility scenario,Both sexes,4551082,,4532201,,4502668,,4464256,,4423385,,4381416,,4336976,,4289512,,4239444,,4186723,,4131401,,4073467,,4012972,,3950109,,3885127,,3818227,,3749660,,3679671,,3608463,,3536239,,3463218,,3389649
192,Cuba,Medium variant projection,Men,5637797,,5632447,,5629411,,5627689,,5625531,,5622908,,5619899,,5616139,,5608988,,5594527,,5571823,,5541558,,5504091,,5459657,,5409035,,5352596,,5290706,,5223721,,5151964,,5075722,,4995250,,4910766
192,Cuba,Medium variant projection,Women,5627419,,5624922,,5623335,,5623094,,5623857,,5625619,,5628135,,5630838,,5630755,,5623410,,5607669,,5584183,,5553252,,5515034,,5470285,,5419328,,5362565,,5300337,,5232845,,5160220,,5082581,,5000048
192,Cuba,Medium variant projection,Both sexes,11265216,,11257369,,11252746,,11250783,,11249388,,11248527,,11248034,,11246977,,11239743,,11217937,,11179492,,11125741,,11057343,,10974691,,10879320,,10771924,,10653271,,10524058,,10384809,,10235942,,10077831,,9910814
192,Cuba,High variant projection,Men,5662316,,5681372,,5705798,,5734676,,5766244,,5799657,,5832803,,5864024,,5891446,,5912617,,5927021,,5936092,,5940755,,5941480,,5939179,,5934198,,5926457,,5915896,,5902642,,5886766,,5868080,,5846091
192,Cuba,High variant projection,Women,5650641,,5671258,,5695679,,5724417,,5757117,,5793006,,5829763,,5865600,,5898270,,5924686,,5944108,,5957900,,5966895,,5971475,,5972524,,5970343,,5964908,,5956167,,5944140,,5928752,,5909708,,5886455
192,Cuba,High variant projection,Both sexes,11312957,,11352630,,11401477,,11459093,,11523361,,11592663,,11662566,,11729624,,11789716,,11837303,,11871129,,11893992,,11907650,,11912955,,11911703,,11904541,,11891365,,11872063,,11846782,,11815518,,11777788,,11732546
192,Cuba,Low variant projection,Men,5613084,,5583176,,5552568,,5520196,,5484355,,5445891,,5406985,,5368589,,5327639,,5279224,,5222239,,5156954,,5083399,,5001632,,4912284,,4815719,,4712511,,4603240,,4488373,,4368381,,4243830,,4115407
192,Cuba,Low variant projection,Women,5604013,,5578258,,5550560,,5521293,,5490159,,5457979,,5426497,,5396390,,5364287,,5324769,,5276539,,5219860,,5154719,,5081109,,4999643,,4910638,,4814693,,4712360,,4603974,,4489837,,4370362,,4246108
192,Cuba,Low variant projection,Both sexes,11217097,,11161434,,11103128,,11041489,,10974514,,10903870,,10833482,,10764979,,10691926,,10603993,,10498778,,10376814,,10238118,,10082741,,9911927,,9726357,,9527204,,9315600,,9092347,,8858218,,8614192,,8361515
192,Cuba,Constant fertility scenario,Men,5653274,,5659923,,5665949,,5670185,,5670621,,5667273,,5662404,,5657113,,5648743,,5633218,,5609748,,5579036,,5541385,,5496771,,5445568,,5387960,,5324107,,5254209,,5178516,,5097298,,5010812,,4919304
192,Cuba,Constant fertility scenario,Women,5642076,,5650943,,5657939,,5663344,,5666567,,5667649,,5668410,,5669670,,5668442,,5660099,,5643643,,5619746,,5588653,,5550278,,5504995,,5452949,,5394347,,5329382,,5258188,,5180880,,5097582,,5008438
192,Cuba,Constant fertility scenario,Both sexes,11295350,,11310866,,11323888,,11333529,,11337188,,11334922,,11330814,,11326783,,11317185,,11293317,,11253391,,11198782,,11130038,,11047049,,10950563,,10840909,,10718454,,10583591,,10436704,,10278178,,10108394,,9927742
196,Cyprus,Medium variant projection,Men,420202,,429417,,438687,,448032,,457450,,466854,,476061,,484948,,493461,,501543,,509197,,516539,,523651,,530575,,537372,,544068,,550662,,557147,,563522,,569778,,575887,,581799
196,Cyprus,Medium variant projection,Women,443422,,452237,,461496,,471021,,480507,,489930,,499151,,508060,,516605,,524731,,532433,,539805,,546909,,553773,,560438,,566918,,573195,,579251,,585083,,590681,,596019,,601048
196,Cyprus,Medium variant projection,Both sexes,863624,,881654,,900183,,919053,,937957,,956784,,975212,,993008,,1010066,,1026274,,1041630,,1056344,,1070560,,1084348,,1097810,,1110986,,1123857,,1136398,,1148605,,1160459,,1171906,,1182847
196,Cyprus,High variant projection,Men,422249,,433596,,445387,,457644,,470354,,483345,,496170,,508555,,520485,,531994,,543141,,554198,,565365,,576762,,588539,,600742,,613313,,626182,,639303,,652602,,665939,,679098
196,Cyprus,High variant projection,Women,445339,,456148,,467766,,480016,,492583,,505363,,517972,,530155,,541900,,553236,,564210,,575065,,585971,,597028,,608362,,620003,,631881,,643921,,656074,,668272,,680381,,692199
196,Cyprus,High variant projection,Both sexes,867588,,889744,,913153,,937660,,962937,,988708,,1014142,,1038710,,1062385,,1085230,,1107351,,1129263,,1151336,,1173790,,1196901,,1220745,,1245194,,1270103,,1295377,,1320874,,1346320,,1371297
196,Cyprus,Low variant projection,Men,418154,,425238,,431987,,438419,,444543,,450362,,455946,,461331,,466436,,471132,,475392,,479228,,482645,,485633,,488185,,490315,,492052,,493428,,494473,,495222,,495719,,496023
196,Cyprus,Low variant projection,Women,441506,,448326,,455226,,462025,,468429,,474497,,480328,,485959,,491313,,496267,,500789,,504874,,508514,,511686,,514370,,516566,,518288,,519555,,520390,,520825,,520902,,520674
196,Cyprus,Low variant projection,Both sexes,859660,,873564,,887213,,900444,,912972,,924859,,936274,,947290,,957749,,967399,,976181,,984102,,991159,,997319,,1002555,,1006881,,1010340,,1012983,,1014863,,1016047,,1016621,,1016697
196,Cyprus,Constant fertility scenario,Men,420462,,429856,,439221,,448551,,457812,,466905,,475665,,483983,,491810,,499104,,505870,,512205,,518181,,523857,,529320,,534600,,539699,,544611,,549332,,553849,,558123,,562090
196,Cyprus,Constant fertility scenario,Women,443666,,452649,,461997,,471508,,480848,,489980,,498783,,507160,,515063,,522451,,529323,,535753,,541795,,547493,,552909,,558064,,562941,,567525,,571809,,575779,,579399,,582608
196,Cyprus,Constant fertility scenario,Both sexes,864128,,882505,,901218,,920059,,938660,,956885,,974448,,991143,,1006873,,1021555,,1035193,,1047958,,1059976,,1071350,,1082229,,1092664,,1102640,,1112136,,1121141,,1129628,,1137522,,1144698
203,Czech Republic,Medium variant projection,Men,4971626,,4970916,,4966982,,4959542,,4948881,,4934677,,4916641,,4894674,,4868613,,4838247,,4803864,,4766238,,4726020,,4684045,,4641421,,4598613,,4555878,,4513314,,4470850,,4428218,,4384932,,4340286
203,Czech Republic,Medium variant projection,Women,5211811,,5204132,,5194174,,5181566,,5166301,,5147991,,5126298,,5101031,,5071956,,5038813,,5001750,,4961273,,4917862,,4872114,,4824815,,4776463,,4727672,,4678884,,4630222,,4581652,,4533116,,4484559
203,Czech Republic,Medium variant projection,Both sexes,10183437,,10175048,,10161156,,10141108,,10115182,,10082668,,10042939,,9995705,,9940569,,9877060,,9805614,,9727511,,9643882,,9556159,,9466236,,9375076,,9283550,,9192198,,9101072,,9009870,,8918048,,8824845
203,Czech Republic,High variant projection,Men,4995833,,5018854,,5041115,,5062206,,5082121,,5099622,,5112414,,5119235,,5120366,,5116579,,5108672,,5098633,,5088032,,5078408,,5071676,,5068471,,5068700,,5071982,,5077784,,5085178,,5092647,,5098039
203,Czech Republic,High variant projection,Women,5234706,,5249469,,5264278,,5278644,,5292283,,5303943,,5311393,,5313344,,5309983,,5301984,,5289976,,5275614,,5260244,,5245132,,5231826,,5220985,,5212894,,5207541,,5204614,,5203460,,5203046,,5201952
203,Czech Republic,High variant projection,Both sexes,10230539,,10268323,,10305393,,10340850,,10374404,,10403565,,10423807,,10432579,,10430349,,10418563,,10398648,,10374247,,10348276,,10323540,,10303502,,10289456,,10281594,,10279523,,10282398,,10288638,,10295693,,10299991
203,Czech Republic,Low variant projection,Men,4947386,,4922842,,4892504,,4856212,,4814550,,4768140,,4718666,,4667258,,4613457,,4556240,,4495659,,4431903,,4365124,,4295706,,4224238,,4150975,,4076129,,3999860,,3922256,,3843339,,3763060,,3681308
203,Czech Republic,Low variant projection,Women,5188883,,5158664,,5123738,,5083852,,5039281,,4990530,,4939119,,4886018,,4830710,,4772168,,4710313,,4645099,,4576532,,4504785,,4430153,,4352935,,4273704,,4192957,,4110967,,4027973,,3944327,,3860532
203,Czech Republic,Low variant projection,Both sexes,10136269,,10081506,,10016242,,9940064,,9853831,,9758670,,9657785,,9553276,,9444167,,9328408,,9205972,,9077002,,8941656,,8800491,,8654391,,8503910,,8349833,,8192817,,8033223,,7871312,,7707387,,7541840
203,Czech Republic,Constant fertility scenario,Men,4965409,,4957888,,4945414,,4927835,,4905775,,4879077,,4847493,,4810983,,4769599,,4723382,,4672633,,4618097,,4560355,,4499846,,4437083,,4372342,,4305725,,4237277,,4167031,,4094943,,4020837,,3944394
203,Czech Republic,Constant fertility scenario,Women,5205930,,5191809,,5173775,,5151581,,5125541,,5095422,,5060924,,5021910,,4978346,,4930216,,4877675,,4821203,,4761211,,4697924,,4631564,,4562450,,4491050,,4417755,,4342787,,4266322,,4188592,,4109908
203,Czech Republic,Constant fertility scenario,Both sexes,10171339,,10149697,,10119189,,10079416,,10031316,,9974499,,9908417,,9832893,,9747945,,9653598,,9550308,,9439300,,9321566,,9197770,,9068647,,8934792,,8796775,,8655032,,8509818,,8361265,,8209429,,8054302
180,Democratic Republic of the Congo,Medium variant projection,Men,32060986,,34223184,,36473471,,38813294,,41254330,,43793637,,46436919,,49186087,,52037204,,54985538,,58022338,,61131979,,64299913,,67510538,,70745347,,73991142,,77235143,,80466498,,83677184,,86861188,,90013852,,93131722
180,Democratic Republic of the Congo,Medium variant projection,Women,32642631,,34786523,,37020307,,39345808,,41774587,,44303802,,46938174,,49678939,,52522487,,55464673,,58496719,,61602217,,64766346,,67974055,,71207574,,74454382,,77703091,,80943995,,84169545,,87374059,,90553485,,93705352
180,Democratic Republic of the Congo,Medium variant projection,Both sexes,64703617,,69009707,,73493778,,78159102,,83028917,,88097439,,93375093,,98865026,,104559691,,110450211,,116519057,,122734196,,129066259,,135484593,,141952921,,148445524,,154938234,,161410493,,167846729,,174235247,,180567337,,186837074
180,Democratic Republic of the Congo,High variant projection,Men,32046029,,34223184,,36528685,,38980857,,41617291,,44433155,,47384710,,50444300,,53618397,,56919314,,60343027,,63882554,,67531808,,71286228,,75140740,,79087721,,83117230,,87218952,,91382947,,95598572,,99853634,,104134181
180,Democratic Republic of the Congo,High variant projection,Women,32627806,,34786523,,37075041,,39511996,,42134742,,44938604,,47879396,,50929106,,54094302,,57387494,,60804552,,64337678,,67980451,,71728796,,75578332,,79522056,,83551296,,87656808,,91829157,,96058101,,100332103,,104638216
180,Democratic Republic of the Congo,High variant projection,Both sexes,64673835,,69009707,,73603726,,78492853,,83752033,,89371759,,95264106,,101373406,,107712699,,114306808,,121147579,,128220232,,135512259,,143015024,,150719072,,158609777,,166668526,,174875760,,183212104,,191656673,,200185737,,208772397
180,Democratic Republic of the Congo,Low variant projection,Men,31938417,,33969875,,36060697,,38208309,,40420117,,42694208,,45047534,,47487390,,50001379,,52571949,,55185043,,57817324,,60448427,,63060388,,65633656,,68154715,,70614286,,73004541,,75318117,,77549667,,79697086,,81761801
180,Democratic Republic of the Congo,Low variant projection,Women,32521102,,34535159,,36610324,,38744470,,40944994,,43210084,,45555640,,47988265,,50495948,,53061805,,55671820,,58301987,,60931754,,63543811,,66119466,,68645900,,71115170,,73520522,,75854998,,78113484,,80294330,,82399739
180,Democratic Republic of the Congo,Low variant projection,Both sexes,64459519,,68505034,,72671021,,76952779,,81365111,,85904292,,90603174,,95475655,,100497327,,105633754,,110856863,,116119311,,121380181,,126604199,,131753122,,136800615,,141729456,,146525063,,151173115,,155663151,,159991416,,164161540
